user_id,origin,destination,duration_days,travel_mode,budget_usd,pets,trip_type
bb4dcf86-39c6-400c-bbfb-69e3e336552a,Lake Jamesfort,Cynthialand,15,plane,4450,yes,leisure
61c76598-c6cc-4a74-aaf7-e197c1b0d45a,Dianachester,East George,14,train,336,no,leisure
0f283697-dac1-475f-ae71-08bae7b9bcc3,New Paula,Jasonmouth,18,bus,4116,yes,leisure
06546c37-3120-46ee-a5d8-9817d9c10d37,West Erichaven,Keystad,9,bus,3106,no,business
6d7e70dc-2984-4b91-ad93-16cc42f325d8,Thomaschester,Port Jennaberg,5,train,1030,no,business
eeb3da53-0811-4f60-9c88-e87b06eca26b,Livingstonton,Bradfordfurt,29,plane,1173,no,leisure
3462a237-5d50-4640-9d40-eeb2172eae34,Patelview,West Allisonmouth,4,car,2263,yes,adventure
0a8bd170-8d04-4be0-a0c4-abf8bf7da53b,Port Daniel,Johnmouth,6,car,3113,no,leisure
adfcb9a5-79a6-4518-a76c-9997cad24021,Dunlapville,Petersonview,26,plane,4067,yes,adventure
8f44033f-3666-42d8-85c2-0eb98d7b3a25,New Mistychester,Gordonchester,25,bus,671,no,business
ec04ef16-9bf9-4429-9eba-9b22b98df756,Lake Melissa,Port Catherine,12,bus,928,no,leisure
e43eef16-f8dc-42bf-a08d-06446de77c48,Lyonshaven,New Alexandrachester,11,train,766,yes,adventure
547d5f70-a18b-41ac-9017-3282bece2574,North Nicholasport,Barbaraville,12,plane,4516,no,romantic
98c8fe8f-98ee-4975-bbd9-8081edb81050,Fosterland,East Josephmouth,22,bus,4313,yes,adventure
0dcbfa9f-bb08-45b7-842b-e61bea92a549,Bonniechester,North Erin,4,bus,1421,no,adventure
24fc680b-e90d-4df8-867f-8dd31eefb4fb,Port Lisaberg,West Jose,29,plane,3877,yes,business
e4cd1e03-db4b-44e8-a63f-3c4616def23e,Lake Sarah,East Gerald,1,bus,2511,yes,leisure
fe00cbf6-7da4-4e88-b1ac-62f40c24269c,Angelaberg,Smithtown,18,train,4912,yes,leisure
9ec5236c-3451-4458-b42d-d2efe5ce4061,South Lindsayton,Port Joshua,12,car,4608,no,leisure
b44d960b-0327-4982-95b2-2187bd7f08db,Moralestown,Port Melaniefurt,24,train,4773,no,adventure
194a3a63-24da-46ea-aa80-13d128f3b3d4,Lake Charles,Vanessaport,25,car,1036,yes,leisure
cbdaeee2-3737-4ca8-bec5-1ac07b0b502e,New Christopher,Michaelport,10,plane,857,no,business
a6588102-88d3-4a62-91d3-d350305ae09f,Lake Rhondatown,South Dustin,27,plane,2746,yes,leisure
e177be63-2c2b-49ed-91d0-156c8c96b468,West Amandabury,Cummingsville,1,car,1645,no,romantic
0d05b0bf-6aff-4ac6-bd10-30efbcac3f86,Port Kristinmouth,West Stevenshire,29,train,2277,no,leisure
032db595-c3e5-4fbc-bc8f-27b631dcb439,Prattshire,New Jonathan,16,plane,4497,no,leisure
1646e260-605d-4163-a36c-f79a92922ee0,West Darren,Powersbury,5,car,4876,yes,business
9a99e8e1-abaa-4a03-b2cd-f7497ccbf1af,New Susanfurt,Cruzstad,27,bus,3767,no,leisure
91bea99c-9ee1-42c3-87e9-48b0f511310a,New Micheleland,West Kristina,27,plane,2709,no,adventure
a7a4987c-e241-4a52-b490-6535c26a7ef8,Port Gary,Jenniferland,23,bus,3639,yes,leisure
19327a84-aec4-4c44-8a95-409e9c6f7b3f,Lake Jason,Victoriaside,18,bus,1231,yes,romantic
a38a7d26-102c-453e-88a0-08c14a21ef14,Port Crystalland,New Alexis,9,bus,1551,no,romantic
a94fcd48-cfec-45e3-a5b2-215cb380af27,North Daniel,Cooperland,23,car,2653,yes,adventure
e72163e3-3d15-49bd-86c0-894f07bea3a2,Dominiqueport,East Stephen,24,train,377,yes,romantic
0075a6d9-9a2f-4e9d-8bde-d0000db19a49,Nelsonchester,Port Maryfurt,23,car,4655,yes,business
8c83d4b3-dda2-4ec8-b05f-48d5ae041e3e,South Jacob,Lake David,2,bus,4004,yes,adventure
058eee35-affb-4beb-9b0f-8f3361a3192f,Johnburgh,Valdezbury,28,plane,4631,yes,business
baa5c4dd-27e9-4009-acd5-0d5d861e1cd4,Lake Deannaview,Juliemouth,10,plane,2892,no,romantic
d9c94560-9d31-4700-ac5a-49ac179fcad0,Davismouth,Whitemouth,6,bus,1517,no,adventure
2e6cf921-e4a1-4093-8c54-d17b449a59a6,East Hunterberg,Port Frank,29,plane,889,no,leisure
8f2a73e6-317a-4486-b742-9e23e82f3997,Catherineville,Madisonside,22,bus,1556,no,romantic
47acc229-829a-41f5-8bfb-3a8f56deb5c0,Ronaldside,East Brandonfort,26,train,2849,yes,romantic
04e73c54-8e31-45cd-b645-52837e9158ac,South Joshua,East Edwardfort,22,bus,3544,no,romantic
7f80f21e-704a-4d1e-bc78-d30579f5f575,New Roger,Port Adamshire,13,bus,1659,no,romantic
176980c1-59c8-4b91-ac5f-311942f5b689,Lake James,South Amberburgh,3,train,2218,no,adventure
6e60ed2a-0342-4d88-8f6a-f9dde210b23c,Katherinemouth,Lake Kyle,25,plane,602,no,leisure
79c5bdf7-9278-4d95-8aeb-d8c3b7191be7,East Tammy,Kempside,29,bus,4086,yes,business
28ebbdf2-2104-4ed8-98bd-f500daef0e2d,Doyleberg,Lake Josephville,21,train,3715,no,adventure
78094554-99c1-4328-8ae8-aff763addaec,Arnoldton,Perezton,1,bus,2285,no,business
1346555f-5866-4e1e-9ced-b7db53626e35,East Scottfurt,Leeside,9,car,4625,yes,business
1168cd1a-3c0a-4ba0-b346-834ae065baf2,Barnettfort,Prattbury,10,train,4529,yes,romantic
f8e38291-523d-4f8a-9ce8-9d731f1d48f9,Willieburgh,Lake Alexandria,9,plane,1201,no,adventure
f8e9aad7-53e8-4cce-97cc-35611f2eefc8,Candaceton,Jackmouth,14,train,3595,yes,leisure
2db3d2d0-9d3a-42f8-a603-3318b1284704,East Victoria,East Brittanyside,5,train,4551,no,leisure
4fbb4aac-c489-4b42-a00a-115caec30128,Port Michaelchester,Melissatown,19,car,4040,no,business
dff2eb71-632b-4822-8faf-c9a5470262d8,Port Jillianfort,Stevenhaven,17,bus,855,yes,adventure
4a822948-eae8-468d-b4f7-5ef9a603d313,East Denise,North Tracymouth,27,bus,363,no,adventure
c6318f95-9a1f-4979-bc7a-db16e3a73430,Lake Tammyton,Priceborough,24,plane,3370,no,adventure
c9b1fd69-1c04-4a2a-889b-0f513dceb064,Janetberg,South Jenniferview,11,car,2726,no,adventure
8d411f1d-0325-48e7-be79-701459fcfa98,Port Lindafurt,Mauricefort,9,plane,4753,yes,leisure
07e9b2f0-a70a-4773-8ab6-511dcc7b7ad8,Stoutland,Matthewfurt,4,train,4450,yes,leisure
b4fa2546-21ab-4f39-9cd8-c87756745910,Chavezberg,East Douglas,3,car,3202,no,adventure
2c324cf8-fa47-4c6c-a5b6-e7f10d2d6e82,Lake Joannamouth,New Jeremy,13,train,837,no,adventure
a559d74a-a4b1-4d97-a5b5-c020906e9bc4,Lake Jennifer,Perezstad,28,car,3387,no,adventure
884d982c-659b-40a0-9261-0c8aafca37a5,Lauraview,Lisamouth,21,car,1651,yes,romantic
9e3fc14e-5a84-4f7c-ae17-36e38ea230ce,Masonside,Haasbury,14,plane,586,no,adventure
bb000ec4-51cc-42e7-92b8-85358eeb09b0,South Alexander,South Brittanyport,5,car,2599,yes,romantic
e64af8c3-9d73-4a17-9e10-cad031d88a95,Port Edwardland,Adamsbury,2,bus,630,yes,adventure
d0e491e5-9656-4cd8-8d64-563eb24d3b59,North Martinfort,Anthonyburgh,28,car,2118,no,leisure
b84e70b6-c5a3-4fa2-b4bd-24c7c5b951bf,Port Michelestad,Jessicachester,14,plane,3366,yes,business
ebc0f088-0a5a-49dd-abb6-1fd1d0548192,North Amanda,New Bonnie,28,bus,2443,no,adventure
e3117d10-9792-43bb-b7c5-4f1fa4472555,Kevinmouth,Michaelhaven,17,bus,4696,no,leisure
1b930dfa-59eb-49d3-9549-4428d9e47b95,Hunterberg,North Jose,16,bus,4607,yes,romantic
684ab743-b560-411c-9a7d-d29d3d07e035,West Shawnmouth,Lake Jeffreyland,29,plane,3761,no,romantic
373f3564-98df-4a63-8734-17481b86022a,Stevenhaven,Omarmouth,8,bus,317,no,romantic
668dd96b-09bb-4233-b0d3-416bfc728b49,Herreraville,North Richardfort,2,bus,1887,yes,leisure
4b2c45bd-7399-4dfb-a92e-a2effe9f4990,New Darrellland,Kevinmouth,11,bus,2769,yes,leisure
21bcb670-2f7f-49da-8e56-16113bfa30e6,Davidstad,Jamiestad,18,train,4633,no,leisure
533135db-5819-4076-bd44-9130056cfd0b,Olsonberg,Lake Rickychester,29,plane,914,no,adventure
71dae391-7d30-4a2c-a39a-9f3afc98407d,Richardside,West Tiffany,13,car,261,yes,leisure
0f143f90-da23-4e0d-a33f-0abd5c418285,Amyborough,Derrickside,10,train,1155,yes,romantic
0f4c5bcc-94df-4277-ac0b-cacfcd50d917,East Alex,Anthonyfort,15,train,1350,no,business
7b36e5ee-7982-4bea-86af-ebbb629fc1fa,Lisashire,Gibsonmouth,2,car,1059,no,romantic
241f0b85-42f0-4651-91d6-9d1653c07a29,West Bobby,West Annettehaven,12,bus,927,yes,adventure
9fcb977a-bf47-419e-8a4a-24ecb6f6f143,North Nicholasberg,Whitestad,29,car,3335,yes,leisure
63a3292e-e113-4a73-9cce-33250a4117f1,Kimshire,Jessicatown,25,plane,2013,yes,romantic
aad158e4-4fc9-44f6-93f5-26eec8439162,Patrickport,Michaelland,25,car,3436,yes,leisure
dfb39b99-05ac-4c72-9242-fe05940ba3ca,East Bryanberg,South Sarachester,11,plane,4467,no,business
c6c86ee9-d3fb-4c2d-bbe4-9f066ca5f821,Hatfieldton,Port Amberstad,5,car,3289,no,business
dabb0517-33ea-4322-a9b5-db1472cad9ff,Harrisfurt,Williamsville,14,train,1072,yes,romantic
8191ffec-8157-4c01-9e69-cedd4c2e00e3,New Danielfort,West Jonathanmouth,13,car,1912,no,leisure
af9b3883-4495-4de5-b70a-8117fcf949d3,North Eric,New Jennifer,10,train,2692,yes,leisure
e2990423-9341-4210-91fd-b9873e587f43,Griffinfort,Markview,2,train,788,no,business
824860c5-47f3-4133-ad94-30a9e8777b55,Kennethland,Lake Rebeccaport,15,train,4378,yes,leisure
718f03ef-e075-4962-b1e4-09ae9f037ef5,Sandovalmouth,Port Jameschester,17,plane,3429,no,adventure
e671e1f4-6b22-4e5f-a404-bdacbdba9255,Cruzbury,Geraldbury,20,bus,4669,yes,leisure
e6506408-431f-4821-b1ba-dee362f36182,North Bryanport,South Dennis,30,train,3785,yes,adventure
94d49c9f-2447-495e-b74c-2ca522888fe8,West Jennaton,Rubenstad,13,bus,1066,yes,business
6b2d34bb-0c1e-428a-904e-303f64822225,Matthewshire,New Ronald,9,bus,4530,no,business
fed2c39d-506f-4267-bb53-d7ddcbc25a16,Justinport,Lake April,13,plane,1987,no,adventure
5978b9a4-b621-41e0-b4f6-ede0eec1d16d,West Ashley,North Michael,20,bus,2515,yes,adventure
f23c59b6-92aa-4434-907c-58fa724004a0,Johnstad,Taraville,10,car,823,no,business
69232899-e0fd-46d0-baba-89a69a439efb,West Deborahfurt,Ashleychester,17,bus,3250,yes,romantic
52ec58b3-3a13-4b97-94fb-e02e194e4c02,Matthewport,Thomastown,24,car,171,yes,leisure
6253d6cb-f3ca-4a96-b9d2-3833727c5588,Amyland,New Katie,22,plane,3007,yes,business
0cad1611-7249-4a66-ae4f-de16001d59a1,Robintown,Port Lisafort,18,train,3046,yes,business
15379804-2b7e-445d-a629-27270495a4e8,South Janeton,Lake Feliciastad,5,bus,1528,yes,leisure
06acb80d-eede-413e-87cf-01a5a452a541,South Christinetown,Port Ashley,7,train,3753,yes,business
e4e6a4e2-e95f-4284-956c-3659eae6085e,Nathanfort,Jamesport,29,bus,186,no,business
7923ac43-7eea-4760-8cae-47304486ff75,Fowlerview,Port Elizabethport,27,car,1349,yes,leisure
1b29499b-71d0-495d-895c-b93e09749edb,South Christina,West Amanda,28,train,3479,yes,leisure
6824c31b-0aa4-4dfc-90f9-f9f708825ac9,North Katherine,Anthonyport,18,bus,362,yes,adventure
68c53ea5-2097-4fc0-b2fd-c767c1b10f25,East Ashley,Andersonfurt,28,train,272,no,adventure
949f979f-50ba-469c-9ded-6c83935bfff4,Johnsonfurt,North Gregoryland,18,train,3513,yes,business
8cf6ef76-bf4f-404f-862c-7a6f7dec405d,West Stephanie,Amyshire,3,plane,498,no,adventure
62b41e30-db55-4f6b-b71a-7cd7d92faf67,Ariasstad,Masonfurt,16,train,4690,yes,romantic
7664280a-931a-4ae9-be0c-19e3d6d47797,Nicoleshire,South Lauramouth,14,plane,132,no,leisure
4380b9c3-e81d-40cc-85da-308733a04add,Garciaborough,East Sydney,10,plane,321,yes,leisure
37055324-2717-47aa-8d39-5d0cbe20686c,Johnsonton,Darleneberg,7,car,4544,no,business
53c3d360-9aae-4b40-bf35-fc92131a47ab,Briannatown,Valeriemouth,18,train,1442,yes,adventure
677c137b-083b-456d-996c-8592f62df343,Gardnerberg,Frenchland,11,car,1987,no,business
125c54db-5fca-4d9f-b34e-099de1280334,West Shelby,South Kimberlyside,1,bus,3785,no,romantic
2c7d82c6-13e3-44c7-8b17-5db5838249f6,Beasleyberg,Christopherstad,11,car,3929,yes,romantic
97c76c76-7cdf-4a9d-8415-d8db4aac5b0f,New Amyshire,Jamesbury,10,plane,4951,yes,business
c8812aa6-a893-4a42-a03a-eee82fe0ff03,Becktown,Port Melissa,28,plane,2609,yes,leisure
c9170645-7dca-43f7-8d25-38256c23a2e9,Butlerfurt,Port Stephanieburgh,29,train,1441,no,romantic
479b2fb1-b994-4f77-aa9b-ec8ffe9f83bc,Woodwardville,North Nancy,23,plane,721,no,business
e3fa2aff-a5bf-4036-bc39-6265460de0af,Port Michael,Alexanderton,5,train,1495,no,romantic
b0c55ff8-13f5-4c8f-8d72-996b656f527e,Jonesberg,Kinghaven,14,plane,4725,yes,leisure
8e729899-db9d-484c-9229-f4b87bc8cc6f,Bethtown,Oliverfurt,28,plane,3871,no,business
aeefa343-f4ee-4ed0-99f6-ee649385bfc3,Adrienneport,Ramirezton,16,car,1462,yes,adventure
600e4eb8-183e-4a27-bcbd-a6693240b7af,East Justinchester,Millerbury,2,car,4387,no,business
b8a57212-d45a-4ff2-a248-5b35f04d7956,New Michele,South Loriborough,1,plane,1361,no,adventure
128321f5-c4e4-47bd-81c8-343adf65bc13,Lake Benjaminberg,South Miguel,7,plane,3425,no,business
a56ca013-9bbf-4ff6-9dcb-e35e9fcb453a,West Catherineton,Antonioburgh,5,plane,475,no,leisure
8325f4a7-8fae-4040-92ae-960b4b55b6e6,Jonathanside,Jonesfurt,22,car,2089,yes,romantic
6510fe5c-ed96-44cc-87b9-67faeb42edf7,Port Rebecca,East Benjamin,25,plane,2746,no,adventure
2dbce498-9f67-4740-aa90-cce0f1461a68,Saundersshire,East Roberthaven,20,plane,933,no,adventure
a0252974-01bd-468b-8cb0-d3c2fe927be6,Tuckerfort,Paulmouth,16,bus,3229,no,romantic
14f58b19-4dfd-4de8-8473-74a68571a2b5,Mayerburgh,New Jasonton,29,train,1298,yes,romantic
b953c87c-400e-41f0-a8cd-cb6228f0c344,Priceview,Samuelville,15,train,209,no,romantic
18345c97-214f-49cf-9d46-ab7748f61155,Osborneton,East Carlos,9,train,2169,no,leisure
9e0be5fe-9a59-43cd-b78e-0ecbc13c1921,South David,South Jocelyn,7,train,2155,no,adventure
da8c2a46-0aba-4c77-ada7-44dbddc956ca,Port Travisshire,Port Christopherside,24,plane,4168,no,romantic
b0b1ae5b-daec-432a-8b79-82ebde126311,Robertaberg,Richardtown,18,plane,840,yes,adventure
21edf08f-a991-454a-9bd1-bae340c044f3,Williamsstad,Michaelshire,10,car,512,no,romantic
73299a09-1cde-47f7-a856-80e598f3b508,North Sandra,Christopherland,24,bus,656,yes,adventure
8865c18c-2b80-40ea-8f39-91bb29330122,South Kristintown,Powellstad,13,car,3134,no,adventure
74444d99-3d1d-4ed5-82a5-c20e430fd206,North Brookeview,Richmondborough,11,bus,1222,yes,leisure
1c824a4e-da91-46fe-a733-bcd7c893e6b7,Rebeccaport,South Matthewborough,22,bus,4698,no,romantic
124351da-b38b-4aab-93d8-5869825d4856,Stoutview,Katelynmouth,16,plane,1587,yes,business
b7fb749d-c5ca-4d9e-b100-1aed8780e1bf,Lindaville,Davisport,30,plane,3223,no,leisure
b10c0176-e383-4f29-95d3-b12389529c0f,North Deborah,New Jacobborough,17,train,1520,no,romantic
bc07fd41-77c2-471b-83ec-da917eec9608,Kaylafort,East Patrickside,16,plane,877,yes,leisure
820a32f2-13bf-4baf-9143-a8cd9286fa19,North Kimberly,East Samuel,17,car,4770,no,leisure
663dcb13-dc78-40f3-83d4-e50807ab5b52,Austinburgh,South Toddside,11,train,4211,yes,romantic
d66ca0dd-8259-4955-a1ac-4920292b1d8d,Port Brittney,Benjaminmouth,21,bus,3539,no,business
1e326123-5c21-4e46-bb2c-368002774d55,Sethshire,Arnoldland,8,car,3556,yes,leisure
bf67ae98-ec2a-4494-a01c-5ce7659a70d9,Christopherland,Williamborough,12,train,4057,no,romantic
b6217122-eefc-4276-a736-2bf1b466a2e1,Jamesside,Lake Melissaville,24,train,3423,no,adventure
901648fa-9ea9-4ea3-b362-687afa801d64,Port Deborah,Brittneymouth,4,plane,2369,yes,leisure
42d29464-b0d7-4f55-a876-7e82a5b804c5,Lake Vincentshire,Malonemouth,26,train,1515,no,business
e9afb69d-52f8-4a9a-9253-eaa3433a2473,Cainside,Reyesville,23,train,2195,yes,leisure
a3194dd0-8029-4563-8949-1589a8d4d075,Port Amber,North Timothyborough,15,train,4835,yes,leisure
aa123d57-5a06-42ca-bab3-edddf2cfb08a,Mitchellport,Michaelberg,3,bus,3844,no,leisure
e86f5595-e135-4c61-a051-326ebb276a6f,Lake Mikayla,Patriciabury,15,car,274,yes,romantic
520b57dc-e4db-41bf-89e4-4b4193602f85,Arianaberg,Lake Thomasville,29,car,3061,no,romantic
d90e7a09-8505-4415-a02b-4e2e7341114a,Sherryberg,Cynthiaborough,14,train,1217,no,romantic
e3bd8af0-31ce-4cdf-bea2-6d9a831b578c,East Jessica,East Jeremy,23,train,4038,yes,adventure
640601dc-f0b6-49a7-833b-910c02f1f4d6,Smithstad,Port Elizabeth,21,train,3261,yes,business
f9ac3da4-e4e1-4e36-a821-2840f3cb1d8b,West Christina,Millsport,3,plane,480,yes,adventure
d04743f0-cb0a-465a-bd8d-0fe2f0b0b8ee,North Jasonton,Timothybury,28,bus,994,yes,romantic
abeb3f52-1149-481e-879b-308c18ad9d9e,Troyhaven,Virginiaview,19,plane,1307,no,leisure
af9115d8-9b11-44ec-94e0-8ba79d32c6ea,Johnsonchester,Port Summerville,5,car,553,yes,leisure
0f2eb6ed-7c58-4452-9826-01649fcfb8f0,South Nancyview,East Cynthiafort,24,bus,927,yes,leisure
59662489-160d-42ea-996e-6451900850f5,Port Benjamin,South Annetteview,28,bus,1355,yes,leisure
8303707e-f867-4e98-96cb-4ffe4963b1ff,Bonillamouth,South Heidi,19,car,1312,no,romantic
e797749f-4126-41e7-868e-2a7b1b1a7bf7,Thompsonstad,Collinborough,7,bus,230,yes,adventure
d1efb2c2-f6f8-49f1-947c-3ed9e1816af5,West Robert,East Trevor,10,bus,864,yes,adventure
c2db7804-36b4-4fa2-9b37-86410464e7ac,Sotoport,Helenburgh,22,plane,2320,yes,leisure
a66590c5-998f-4ed2-911c-159136605e1a,Robertside,Riveraton,22,train,313,no,romantic
56766d17-6b7a-4d77-95fd-4eb25c4d85b6,Stacieport,Lake Michael,30,plane,4842,no,leisure
1865480c-893f-4cbe-b9eb-4345e02ed1ce,Jenniferburgh,New Carrie,25,train,1309,no,romantic
ca518156-d5bc-4ddb-a9d9-03509624af94,Lake Danielhaven,Joshuatown,22,plane,3500,no,business
898856f6-2f7c-46ae-858b-4e46f79faca9,Guerreroside,Johnstad,17,train,4883,no,business
f7644856-da1a-48c5-a885-ebb2663c8bf0,Kelleyberg,Port Troy,8,train,2465,yes,adventure
5e9a174a-c449-4473-8b55-778d5fb0a74a,Weaverland,Angelatown,19,train,1577,no,adventure
13c1afec-2d14-4d16-b56a-4622f91b1e22,East Melissastad,Pamelamouth,29,plane,4678,no,leisure
cbb4c287-5c45-46e7-9573-9b319d7d7348,North Charlesshire,South Karishire,9,train,256,yes,leisure
38862039-1b7f-4f31-a853-dac569670041,West Abigailside,West Crystalhaven,8,bus,1936,no,adventure
72ac297c-57a8-42dd-b9a3-042eef6d8e61,Port Tinaberg,South Barbara,22,car,4333,no,leisure
edc2bb69-8ff9-45bf-96c4-2078fc0461cc,West Gary,Jacquelinetown,3,car,3419,yes,adventure
4a93afea-8b82-41ec-9cde-31d6a9b72035,Tinafort,Listad,25,bus,2719,no,romantic
88668e7b-d2ea-4ed1-9104-43d1d34424b8,South Holly,Sethside,10,train,296,yes,business
5b7556df-9593-42d3-9ade-0f08cd51f0cd,Fosterhaven,Kennethview,16,plane,1546,yes,business
7f44adbf-2f57-4f75-ad04-60f13074690d,New Davidshire,Gutierrezfort,3,bus,4243,no,adventure
9462819b-84f1-4e0e-ad61-08eacf81962a,Edwardbury,Briannaview,11,bus,1982,no,adventure
06aee147-cd52-4954-9d28-7f992c31876c,Salinastown,Castroport,16,train,4545,yes,romantic
d4fca9d5-514b-4c77-84c8-e687a6325ea3,East Crystal,South Johnathan,15,bus,2484,no,leisure
db015c2b-0584-4862-b752-6c40f34b987e,Port Michael,Oliverfurt,18,bus,445,no,leisure
7b0c230a-e444-43b9-8314-702daa4bc9a7,Hallbury,Sarahburgh,23,bus,297,yes,romantic
afcb1928-9dc5-42df-bddb-184b55b004d3,New Erica,Clarkhaven,26,plane,4525,no,adventure
81ecdfcd-b05e-44a0-ac68-0538e89d9205,East Jessicaburgh,Christopherville,23,train,2137,no,romantic
f11b22a2-02cc-4d94-9278-235242fec751,North Williamville,Lake Stevetown,14,train,708,no,romantic
ba0dc870-f1a1-429f-b8cb-6fdd60e970e0,Susanberg,Port Christophermouth,19,plane,3996,no,business
0876da72-cb0e-4b0c-bd4a-664a83c32227,East Jacquelinebury,Dicksonside,2,car,4712,yes,leisure
c01b6791-7f04-460f-b8cb-e9f0b35692c3,East Tonya,Michaelborough,19,train,2416,yes,romantic
d6f5a123-22b8-4bf0-a29e-f22cdd01cbf2,Johnsonview,Aaronbury,18,bus,102,no,business
99022975-3e11-4098-b519-10b0d7920780,Whitneyberg,Traciside,30,plane,812,yes,leisure
dda4dadf-c152-4cbf-ad74-b68674640802,New Davidmouth,South Michael,1,bus,3325,no,romantic
c89b9112-5c9f-4c0f-ba03-6c1225b96762,Dennishaven,South Bryceton,11,bus,679,yes,adventure
a3e35e80-fb68-43ac-812d-423651f0910f,Lake Donald,South Jamesberg,12,train,1493,yes,business
3dc95fd0-77c6-4a99-92dc-85c8220e259c,East Russell,Rebeccatown,6,train,1032,no,adventure
1cf0a5f6-fd4a-4158-a899-d99aa6becfa9,Staceyton,Freemanville,21,train,3656,yes,romantic
19370041-4fc1-439d-b971-194754bef61f,West Jorge,Markfurt,29,train,3212,no,leisure
172f8a19-5143-4f3e-8074-b75db9dd709b,Port Sonya,Garyfurt,15,bus,2156,yes,business
008904e0-b622-4d6e-9848-418af75e9f7a,Lake Charles,South Annstad,22,bus,3844,yes,business
be8331e6-14ed-41f8-8007-6b28c6bbbfa5,West Manuel,Port Andrewborough,8,bus,3857,yes,adventure
acca15a0-46f9-4edd-b3c6-16e693220a19,Port Valerieborough,Webbmouth,14,car,2446,no,leisure
1e79137c-b534-4bb5-9fec-0f42d3a25739,South Jennifer,Mccormickburgh,30,plane,4751,yes,business
595fca5d-84d7-41b5-9f0f-2fc97537a21f,West April,West Laura,30,train,1441,no,business
e698e885-229d-4c54-b0d4-3499d1ecdd70,Port Theresa,Rodriguezside,27,bus,1025,yes,romantic
bd53aaf1-bde6-41f5-92fe-8ed976490be5,Aaronbury,Evelynville,1,car,3190,yes,business
061ff778-498a-45d4-ae07-5824a944ad8a,Port Jackie,Dariusmouth,14,plane,776,yes,business
e5f3ea1e-9769-4e7e-9f12-2a3f0fd006a3,Nguyenborough,Mitchellville,3,plane,1163,yes,adventure
ff0505e1-2d21-4f45-9ff5-10b47fc69937,Shieldstown,Morganfurt,7,plane,4547,yes,adventure
7d63a903-d9d8-4797-b1fe-a9d9f86dc847,Montoyatown,Johnsonfort,3,plane,680,no,business
19fe0802-989e-474b-9062-f8b021a2b2d7,Amandatown,Danielleville,1,plane,3906,yes,business
4c06f747-c5d6-43d2-9965-f555a2e2114d,Matthewburgh,West Ronald,26,car,357,no,business
4c19e005-10e7-4630-9efa-0cd0db422072,East Lorihaven,Lake Peterstad,4,bus,1178,yes,leisure
714bec3b-117b-4bbe-91e9-fd780053a489,Nicholasbury,Lake Russellview,19,plane,4539,no,adventure
4c1d2462-0cf7-4336-95bf-c60c7a1f07cc,West Robertfort,South Rebeccaburgh,15,car,4947,yes,leisure
8e109b2f-81a5-4482-a87b-bdf033620b80,Adrianshire,Parkerchester,3,car,3662,yes,adventure
db9221fd-d8a2-4c59-ae79-f35dfa592f18,Wardport,Samuelport,23,plane,2911,yes,adventure
298b139a-5ecd-4acb-bd1e-b9d1508195c1,Benjaminhaven,Griffithville,30,plane,2520,no,leisure
b4d69143-1ad1-463e-b670-83638cb3f34d,Marcusfurt,Fergusonside,7,car,3454,no,business
eb3df9e5-454e-428b-aca9-b96e056c0c6e,North Shannon,West Corey,19,car,1594,yes,adventure
92ad2fe0-5c13-42de-8eef-0de36088b852,Priceview,North Kennethfort,16,train,4870,no,romantic
9ff8ed17-530f-4918-82c4-38141e83402c,Perryport,Davidstad,27,train,785,no,leisure
2c0f07a8-2305-425c-8fe9-0a74ff65a3de,Christopherville,North Johnburgh,24,train,4615,yes,leisure
8aa74117-8c2c-488d-bd4b-b44849a6e0b9,Millermouth,Josephmouth,10,train,3141,no,adventure
4866d816-b437-45b3-afbf-970cc8be8fc9,Michaelburgh,Phillipsview,26,plane,3850,yes,leisure
b4babba5-d88f-4bcd-a178-61d6502b7850,South Johnmouth,West Courtney,28,bus,4886,yes,business
f379ad3e-74fc-46a9-b5b9-b2c31fe32aaa,Alexismouth,Port Christopher,7,train,2834,yes,romantic
8fb9641f-e474-4c25-9917-b0bf164aa69c,Barbaramouth,East Tammyberg,7,car,1670,no,adventure
0f57bd70-df4d-4225-9bb9-21bd4d1aec9e,Samuelmouth,New Brendastad,24,plane,3280,no,romantic
78bfdcea-9e44-464d-857b-3b9a1093bcdf,Grayview,Deniseville,2,bus,4862,yes,leisure
0b8aa44c-316f-4c37-b5c8-7c25413ebc6a,North Robertborough,North Johnton,7,car,221,yes,leisure
cb8b1d57-ff3a-459c-9e79-92bf41bb4212,Craigton,Pamelabury,11,plane,1303,yes,business
2f4ada61-43f2-4859-9f2d-0029972f77cc,Wardhaven,Carmenmouth,25,train,1375,no,romantic
bf72de18-0112-42e0-9ea5-70bdb60cf071,Lake Gabrielle,South Alan,7,plane,4838,no,adventure
ebdaaef9-e077-4c2b-b2e7-fc8536d54f1c,Robertmouth,West Michael,6,bus,4936,yes,adventure
f1ad8a84-02dc-4c5e-8413-a057bc400ca6,Lutzburgh,Villarrealmouth,16,car,3115,yes,romantic
75ebedd8-0dc5-46ee-8003-36d5d915b585,New Miguel,Josephland,28,train,694,no,romantic
aea7843c-8fa9-4d77-a5ec-72fdbd19a1ca,West Alison,Justinview,22,plane,414,yes,romantic
9634610f-99a8-499d-855e-5205235c9eef,Lake Cathy,Benjaminshire,18,train,165,no,leisure
046de236-af74-4f02-be11-8dfa8123e1bb,Barrettview,Anthonyland,8,train,1294,no,leisure
